email,username,avatar_url,genre1,genre2,genre3,goals,experience,soundcloudurl,youtubeurl,bandcampurl,googledriveurl,otherurl,production,vocals,liveinstrumentation,mixingandmastering,similar,password,password_confirmation
test727@gmail.com,test727@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Indie,Hip Hop,4,28,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test728@gmail.com,test728@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Indie,Acoustic,4,45,google.com,google.com,google.com,google.com,google.com,,,,,Chance the Rapper,password,password
test729@gmail.com,test729@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Hip Hop,Indie,5,15,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test730@gmail.com,test730@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Acoustic,Hip Hop,5,14,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test731@gmail.com,test731@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Electronic,Indie,1,5,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,,Chance the Rapper,password,password
test732@gmail.com,test732@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Rock,Pop,4,49,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test733@gmail.com,test733@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,R&B,Indie,5,41,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test734@gmail.com,test734@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Rock,Indie,4,32,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
test735@gmail.com,test735@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Indie,Hip Hop,2,24,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,,Chance the Rapper,password,password
test736@gmail.com,test736@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Electronic,Pop,2,32,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test737@gmail.com,test737@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Acoustic,Rock,3,4,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,,Chance the Rapper,password,password
test738@gmail.com,test738@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Acoustic,Electronic,4,48,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test739@gmail.com,test739@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Acoustic,Hip Hop,5,35,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,,Chance the Rapper,password,password
test740@gmail.com,test740@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Rock,Acoustic,3,44,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,,Chance the Rapper,password,password
test741@gmail.com,test741@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Rock,Acoustic,1,48,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test742@gmail.com,test742@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Hip Hop,Acoustic,3,27,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test743@gmail.com,test743@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Rock,Acoustic,5,36,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,,Chance the Rapper,password,password
test744@gmail.com,test744@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Electronic,Hip Hop,4,36,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test745@gmail.com,test745@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Hip Hop,Rock,1,2,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test746@gmail.com,test746@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Hip Hop,Pop,4,8,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test747@gmail.com,test747@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Hip Hop,Electronic,1,20,google.com,google.com,google.com,google.com,google.com,TRUE,,,TRUE,Chance the Rapper,password,password
test748@gmail.com,test748@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,R&B,Acoustic,4,13,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test749@gmail.com,test749@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Rock,Acoustic,5,10,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test750@gmail.com,test750@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Indie,Electronic,1,18,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test751@gmail.com,test751@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Indie,Hip Hop,3,42,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test752@gmail.com,test752@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Hip Hop,Acoustic,1,3,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test753@gmail.com,test753@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Acoustic,Pop,5,39,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test754@gmail.com,test754@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Hip Hop,Indie,3,28,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test755@gmail.com,test755@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Hip Hop,Electronic,3,43,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,,Chance the Rapper,password,password
test756@gmail.com,test756@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Acoustic,Electronic,2,39,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test757@gmail.com,test757@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Electronic,R&B,2,26,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test758@gmail.com,test758@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Hip Hop,Pop,4,21,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test759@gmail.com,test759@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Pop,Acoustic,1,19,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test760@gmail.com,test760@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Electronic,Rock,5,27,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test761@gmail.com,test761@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Hip Hop,Electronic,2,48,google.com,google.com,google.com,google.com,google.com,TRUE,,,TRUE,Chance the Rapper,password,password
test762@gmail.com,test762@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Hip Hop,Electronic,5,23,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,,Chance the Rapper,password,password
test763@gmail.com,test763@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Indie,Electronic,5,18,google.com,google.com,google.com,google.com,google.com,,,,,Chance the Rapper,password,password
test764@gmail.com,test764@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Hip Hop,R&B,2,41,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test765@gmail.com,test765@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Acoustic,Electronic,1,37,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test766@gmail.com,test766@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Indie,Pop,5,35,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test767@gmail.com,test767@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Electronic,Pop,5,30,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,,Chance the Rapper,password,password
test768@gmail.com,test768@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,R&B,Rock,4,19,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test769@gmail.com,test769@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Electronic,R&B,5,22,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
test770@gmail.com,test770@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Rock,Pop,1,31,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test771@gmail.com,test771@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Acoustic,R&B,4,19,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test772@gmail.com,test772@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Indie,Acoustic,3,44,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test773@gmail.com,test773@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,R&B,Acoustic,5,16,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
test774@gmail.com,test774@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Hip Hop,Acoustic,4,42,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test775@gmail.com,test775@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Rock,Hip Hop,3,27,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
test776@gmail.com,test776@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Indie,Hip Hop,4,29,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
test777@gmail.com,test777@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Rock,Electronic,5,50,google.com,google.com,google.com,google.com,google.com,TRUE,,,TRUE,Chance the Rapper,password,password
test778@gmail.com,test778@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Pop,Rock,1,40,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,,Chance the Rapper,password,password
test779@gmail.com,test779@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Hip Hop,Acoustic,5,4,google.com,google.com,google.com,google.com,google.com,,,,,Chance the Rapper,password,password
test780@gmail.com,test780@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,R&B,Electronic,1,23,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
test781@gmail.com,test781@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,R&B,Rock,5,48,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test782@gmail.com,test782@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Hip Hop,Rock,1,23,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test783@gmail.com,test783@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Pop,Indie,2,21,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,,Chance the Rapper,password,password
test784@gmail.com,test784@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Electronic,Acoustic,5,25,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test785@gmail.com,test785@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Electronic,Rock,4,12,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test786@gmail.com,test786@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Hip Hop,R&B,1,21,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test787@gmail.com,test787@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,R&B,Hip Hop,2,42,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test788@gmail.com,test788@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Rock,Indie,2,35,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test789@gmail.com,test789@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Electronic,Acoustic,4,33,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test790@gmail.com,test790@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,R&B,Pop,3,27,google.com,google.com,google.com,google.com,google.com,TRUE,,,TRUE,Chance the Rapper,password,password
test791@gmail.com,test791@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Hip Hop,Electronic,5,40,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
test792@gmail.com,test792@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Acoustic,R&B,4,46,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test793@gmail.com,test793@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Pop,R&B,1,49,google.com,google.com,google.com,google.com,google.com,TRUE,,,TRUE,Chance the Rapper,password,password
test794@gmail.com,test794@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Pop,Acoustic,3,27,google.com,google.com,google.com,google.com,google.com,TRUE,,,TRUE,Chance the Rapper,password,password
test795@gmail.com,test795@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Rock,Hip Hop,5,11,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test796@gmail.com,test796@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Acoustic,R&B,5,49,google.com,google.com,google.com,google.com,google.com,TRUE,,,TRUE,Chance the Rapper,password,password
test797@gmail.com,test797@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Indie,Hip Hop,4,6,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test798@gmail.com,test798@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Electronic,Rock,5,36,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test799@gmail.com,test799@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Acoustic,Electronic,5,9,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
test800@gmail.com,test800@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,R&B,Electronic,3,49,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test801@gmail.com,test801@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,R&B,Acoustic,3,48,google.com,google.com,google.com,google.com,google.com,,,,,Chance the Rapper,password,password
test802@gmail.com,test802@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Indie,Rock,1,29,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test803@gmail.com,test803@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Electronic,Rock,2,31,google.com,google.com,google.com,google.com,google.com,,,,,Chance the Rapper,password,password
test804@gmail.com,test804@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Rock,Hip Hop,1,2,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test805@gmail.com,test805@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Rock,Electronic,5,38,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test806@gmail.com,test806@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Acoustic,Pop,5,10,google.com,google.com,google.com,google.com,google.com,,,,,Chance the Rapper,password,password
test807@gmail.com,test807@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,R&B,Indie,4,9,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test808@gmail.com,test808@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Acoustic,Indie,2,41,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test809@gmail.com,test809@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,R&B,Rock,5,30,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test810@gmail.com,test810@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Rock,Pop,3,8,google.com,google.com,google.com,google.com,google.com,TRUE,,,TRUE,Chance the Rapper,password,password
test811@gmail.com,test811@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Indie,Acoustic,4,23,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test812@gmail.com,test812@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Pop,Acoustic,4,19,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test813@gmail.com,test813@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Rock,Pop,3,47,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test814@gmail.com,test814@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Electronic,Indie,3,16,google.com,google.com,google.com,google.com,google.com,,,,,Chance the Rapper,password,password
test815@gmail.com,test815@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Electronic,Acoustic,2,29,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test816@gmail.com,test816@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Electronic,R&B,5,21,google.com,google.com,google.com,google.com,google.com,,,,,Chance the Rapper,password,password
test817@gmail.com,test817@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,R&B,Hip Hop,2,33,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test818@gmail.com,test818@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Acoustic,Indie,1,38,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
test819@gmail.com,test819@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,R&B,Pop,4,28,google.com,google.com,google.com,google.com,google.com,TRUE,,,TRUE,Chance the Rapper,password,password
test820@gmail.com,test820@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Acoustic,Hip Hop,2,40,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test821@gmail.com,test821@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Indie,Pop,5,6,google.com,google.com,google.com,google.com,google.com,,,,,Chance the Rapper,password,password
test822@gmail.com,test822@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Rock,Acoustic,3,39,google.com,google.com,google.com,google.com,google.com,TRUE,,,TRUE,Chance the Rapper,password,password
test823@gmail.com,test823@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Indie,R&B,1,45,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test824@gmail.com,test824@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Rock,Indie,2,38,google.com,google.com,google.com,google.com,google.com,TRUE,,,TRUE,Chance the Rapper,password,password
test825@gmail.com,test825@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Acoustic,Hip Hop,3,19,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,,Chance the Rapper,password,password
test826@gmail.com,test826@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Electronic,Pop,1,39,google.com,google.com,google.com,google.com,google.com,,,,,Chance the Rapper,password,password
test827@gmail.com,test827@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Rock,Electronic,2,23,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test828@gmail.com,test828@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Electronic,R&B,3,33,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test829@gmail.com,test829@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Rock,Hip Hop,4,33,google.com,google.com,google.com,google.com,google.com,TRUE,,,TRUE,Chance the Rapper,password,password
test830@gmail.com,test830@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Indie,Acoustic,4,14,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test831@gmail.com,test831@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Acoustic,Pop,1,25,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test832@gmail.com,test832@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Indie,Acoustic,4,17,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
test833@gmail.com,test833@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Electronic,Pop,1,4,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test834@gmail.com,test834@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,R&B,Indie,3,49,google.com,google.com,google.com,google.com,google.com,TRUE,,,TRUE,Chance the Rapper,password,password
test835@gmail.com,test835@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Pop,Acoustic,4,29,google.com,google.com,google.com,google.com,google.com,,,TRUE,,Chance the Rapper,password,password
test836@gmail.com,test836@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Rock,Electronic,3,35,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test837@gmail.com,test837@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Rock,Electronic,2,18,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
test838@gmail.com,test838@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,R&B,Rock,5,30,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test839@gmail.com,test839@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Rock,R&B,4,24,google.com,google.com,google.com,google.com,google.com,TRUE,,TRUE,TRUE,Chance the Rapper,password,password
test840@gmail.com,test840@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Acoustic,Hip Hop,4,41,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
test841@gmail.com,test841@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Rock,R&B,3,14,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
test842@gmail.com,test842@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Acoustic,Electronic,2,42,google.com,google.com,google.com,google.com,google.com,,,TRUE,TRUE,Chance the Rapper,password,password
test843@gmail.com,test843@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Acoustic,Hip Hop,1,37,google.com,google.com,google.com,google.com,google.com,,,,,Chance the Rapper,password,password
test844@gmail.com,test844@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Acoustic,Hip Hop,5,41,google.com,google.com,google.com,google.com,google.com,TRUE,,,,Chance the Rapper,password,password
test845@gmail.com,test845@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Acoustic,Electronic,4,40,google.com,google.com,google.com,google.com,google.com,,,,TRUE,Chance the Rapper,password,password
